0.49279693,0.45183945

0.5787033,0.4595817

0.48339644,0.463956

0.837872,0.72850525

0.7477841,0.73776364

0.68306607,0.5186105

0.61459106,0.5923084

0.9258656,0.9085852

0.7764811,0.77466214

0.63209885,0.7446488

0.41501382,0.42933834

0.45260862,0.48420912

0.4011227,0.46018302

0.43587533,0.4898766

0.26443824,0.2686935

0.544901,0.630811

0.41961813,0.5455831

0.44599348,0.45054093

0.69895643,0.78826547

0.6249139,0.52205706

0.6325536,0.80717653

0.36738434,0.4311005

0.21471536,0.23538505

0.2943388,0.2828813

0.24647307,0.26466295

0.16825652,0.23216185

0.17462298,0.21850611

0.1805347,0.20611957

0.1074767,0.10476243

0.1741669,0.17898439

0.09572432,0.12067858

0.12520474,0.12935609

0.08708412,0.094319224

0.20554581,0.2401066

0.12361667,0.1651035

0.13960744,0.1555236

0.22296122,0.22760816

0.15825297,0.1522178

0.14695445,0.15547386

0.21684165,0.228221

0.2545093,0.25465852

0.23669778,0.29101345

0.35288483,0.38562664

0.47655746,0.51577944

0.6481633,0.6978098

0.5178276,0.526704

0.3747118,0.30103654

0.48739237,0.4902523

0.6402847,0.73918295

0.43088245,0.47535843

0.29726267,0.31079316

0.14907232,0.16667601

0.1468834,0.15143088

0.1262901,0.13460521

0.11641533,0.13096724

0.13832003,0.19349855

0.10097034,0.14471535

0.13747093,0.22930723

0.19191538,0.22698776

0.2771765,0.31767565

0.098566495,0.1618905

0.13441648,0.16441959

0.14621104,0.15910473

0.31845903,0.34838977

0.4499725,0.46941295

0.60317975,0.63134384

0.20497738,0.28092018

0.2952465,0.36766148

0.4590537,0.4659575

0.21602897,0.23533176

0.15459856,0.20497471

0.1555236,0.19258551

0.13028511,0.15572254

0.18737367,0.2928573

0.1300926,0.15533264

0.06230039,0.09464429

0.073306255,0.06967227

0.061987754,0.0770335

0.12182526,0.15648998

0.19052677,0.21120179

0.6896142,0.7784214

0.36948982,0.4058696

0.25091523,0.23568119

0.637681,0.5574181

0.61015373,0.61391693

0.72995657,0.71166587

0.585934,0.5644747

0.6243446,0.6182792

0.5523795,0.69041485

0.7555174,0.95837915

0.5381802,0.5791954

1.1373711,1.5331807

0.9897914,0.9302293

